workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
952,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,53501,,13,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.4,neutral,547,,3216,control,5000,246,audio/246_CN15.wav,,56716,,14,audio-slider-response,15,
952,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,57217,,15,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.5,neutral,4606,,4864,mid,5000,723,audio/723_SN9_mid.wav,,62082,,16,audio-slider-response,9,
952,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,62583,,17,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.6,neutral,6821,,3813,high,5000,723,audio/723_SN8_high.wav,,66399,,18,audio-slider-response,8,
952,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,66900,,19,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.7,neutral,321,,3147,control,5000,246,audio/246_CN16.wav,,70051,,20,audio-slider-response,16,
952,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,70553,,21,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.8,neutral,342,,3125,control,5000,246,audio/246_CN14.wav,,73684,,22,audio-slider-response,14,
952,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,74187,,23,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.9,neutral,462,,2912,control,5000,246,audio/246_CN8.wav,,77098,,24,audio-slider-response,8,
952,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,77599,,25,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.10,neutral,1629,,3179,control,5000,723,audio/723_CN1.wav,,80783,,26,audio-slider-response,1,
952,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,81285,,27,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.11,neutral,3189,,5029,control,5000,723,audio/723_CN2.wav,,86315,,28,audio-slider-response,2,
952,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,86816,,29,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.12,neutral,499,,5163,control,5000,246,audio/246_CN5.wav,,91982,,30,audio-slider-response,5,
952,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,92484,,31,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.13,neutral,519,,3365,low,5000,246,audio/246_SN10_low.wav,,95850,,32,audio-slider-response,10,
952,list2,,,,,,0.0-6.0-1.13,,,,,,,,,,96352,,33,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.14,neutral,5330,,4613,mid,5000,723,audio/723_SN20_mid.wav,,100966,,34,audio-slider-response,20,
952,list2,,,,,,0.0-6.0-1.14,,,,,,,,,,101467,,35,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.15,neutral,316,,3563,control,5000,246,audio/246_CN21.wav,,105034,,36,audio-slider-response,21,
952,list2,,,,,,0.0-6.0-1.15,,,,,,,,,,105536,,37,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.16,neutral,4142,,3648,mid,5000,723,audio/723_SN19_mid.wav,,109184,,38,audio-slider-response,19,
952,list2,,,,,,0.0-6.0-1.16,,,,,,,,,,109685,,39,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.17,neutral,2330,,5995,control,5000,246,audio/246_CN10.wav,,115684,,40,audio-slider-response,10,
952,list2,,,,,,0.0-6.0-1.17,,,,,,,,,,116186,,41,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.18,neutral,3402,,3829,mid,5000,723,audio/723_SN15_mid.wav,,120016,,42,audio-slider-response,15,
952,list2,,,,,,0.0-6.0-1.18,,,,,,,,,,120517,,43,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.19,neutral,3385,,2715,high,5000,723,audio/723_SN13_high.wav,,123232,,44,audio-slider-response,13,
952,list2,,,,,,0.0-6.0-1.19,,,,,,,,,,123734,,45,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.20,neutral,3097,,2496,control,5000,723,audio/723_CN14.wav,,126232,,46,audio-slider-response,14,
952,list2,,,,,,0.0-6.0-1.20,,,,,,,,,,126733,,47,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.21,neutral,4474,,4352,low,5000,723,audio/723_SN21_low.wav,,131082,,48,audio-slider-response,21,
952,list2,,,,,,0.0-6.0-1.21,,,,,,,,,,131583,,49,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.22,neutral,233,,3061,mid,5000,246,audio/246_SN19_mid.wav,,134649,,50,audio-slider-response,19,
952,list2,,,,,,0.0-6.0-1.22,,,,,,,,,,135151,,51,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.23,neutral,501,,2629,control,5000,246,audio/246_CN3.wav,,137782,,52,audio-slider-response,3,
952,list2,,,,,,0.0-6.0-1.23,,,,,,,,,,138283,,53,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.24,neutral,5607,,4197,control,5000,723,audio/723_CN10.wav,,142481,,54,audio-slider-response,10,
952,list2,,,,,,0.0-6.0-1.24,,,,,,,,,,142983,,55,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.25,neutral,396,,2800,high,5000,246,audio/246_SN13_high.wav,,145783,,56,audio-slider-response,13,
952,list2,,,,,,0.0-6.0-1.25,,,,,,,,,,146285,,57,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.26,neutral,902,,3499,control,5000,246,audio/246_CN17.wav,,149784,,58,audio-slider-response,17,
952,list2,,,,,,0.0-6.0-1.26,,,,,,,,,,150286,,59,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.27,neutral,6375,,4645,control,5000,723,audio/723_CN5.wav,,154933,,60,audio-slider-response,5,
952,list2,,,,,,0.0-6.0-1.27,,,,,,,,,,155435,,61,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.28,neutral,280,,2795,high,5000,246,audio/246_SN3_high.wav,,158232,,62,audio-slider-response,3,
952,list2,,,,,,0.0-6.0-1.28,,,,,,,,,,158733,,63,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.29,neutral,3612,,5019,control,5000,723,audio/723_CN4.wav,,163750,,64,audio-slider-response,4,
952,list2,,,,,,0.0-6.0-1.29,,,,,,,,,,164252,,65,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.30,neutral,464,,3115,low,5000,246,audio/246_SN17_low.wav,,167365,,66,audio-slider-response,17,
952,list2,,,,,,0.0-6.0-1.30,,,,,,,,,,167866,,67,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.31,neutral,466,,3547,mid,5000,246,audio/246_SN20_mid.wav,,171415,,68,audio-slider-response,20,
952,list2,,,,,,0.0-6.0-1.31,,,,,,,,,,171916,,69,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.32,neutral,5766,,3232,low,5000,723,audio/723_SN4_low.wav,,175149,,70,audio-slider-response,4,
952,list2,,,,,,0.0-6.0-1.32,,,,,,,,,,175650,,71,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.33,neutral,6433,,3936,control,5000,723,audio/723_CN9.wav,,179583,,72,audio-slider-response,9,
952,list2,,,,,,0.0-6.0-1.33,,,,,,,,,,180085,,73,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.34,neutral,790,,3296,control,5000,246,audio/246_CN18.wav,,183384,,74,audio-slider-response,18,
952,list2,,,,,,0.0-6.0-1.34,,,,,,,,,,183886,,75,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.35,neutral,502,,2592,high,5000,246,audio/246_SN8_high.wav,,186482,,76,audio-slider-response,8,
952,list2,,,,,,0.0-6.0-1.35,,,,,,,,,,186983,,77,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.36,neutral,493,,2315,control,5000,246,audio/246_CN2.wav,,189300,,78,audio-slider-response,2,
952,list2,,,,,,0.0-6.0-1.36,,,,,,,,,,189801,,79,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.37,neutral,7696,,4411,mid,5000,723,audio/723_SN5_mid.wav,,194217,,80,audio-slider-response,5,
952,list2,,,,,,0.0-6.0-1.37,,,,,,,,,,194718,,81,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.38,neutral,317,,2725,high,5000,246,audio/246_SN1_high.wav,,197448,,82,audio-slider-response,1,
952,list2,,,,,,0.0-6.0-1.38,,,,,,,,,,197950,,83,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.39,neutral,477,,2613,mid,5000,246,audio/246_SN15_mid.wav,,200566,,84,audio-slider-response,15,
952,list2,,,,,,0.0-6.0-1.39,,,,,,,,,,201068,,85,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.40,neutral,5654,,3451,control,5000,723,audio/723_CN19.wav,,204516,,86,audio-slider-response,19,
952,list2,,,,,,0.0-6.0-1.40,,,,,,,,,,205018,,87,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.41,neutral,6611,,3680,control,5000,723,audio/723_CN17.wav,,208700,,88,audio-slider-response,17,
952,list2,,,,,,0.0-6.0-1.41,,,,,,,,,,209203,,89,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.42,neutral,412,,2757,control,5000,246,audio/246_CN4.wav,,211965,,90,audio-slider-response,4,
952,list2,,,,,,0.0-6.0-1.42,,,,,,,,,,212466,,91,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.43,neutral,480,,2784,high,5000,246,audio/246_SN14_high.wav,,215250,,92,audio-slider-response,14,
952,list2,,,,,,0.0-6.0-1.43,,,,,,,,,,215752,,93,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.44,neutral,5000,,3195,control,5000,723,audio/723_CN13.wav,,218950,,94,audio-slider-response,13,
952,list2,,,,,,0.0-6.0-1.44,,,,,,,,,,219451,,95,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.45,neutral,372,,3744,control,5000,246,audio/246_CN7.wav,,223198,,96,audio-slider-response,7,
952,list2,,,,,,0.0-6.0-1.45,,,,,,,,,,223699,,97,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.46,neutral,672,,3813,mid,5000,246,audio/246_SN5_mid.wav,,227515,,98,audio-slider-response,5,
952,list2,,,,,,0.0-6.0-1.46,,,,,,,,,,228016,,99,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.47,neutral,1273,,5296,high,5000,246,audio/246_SN7_high.wav,,233315,,100,audio-slider-response,7,
952,list2,,,,,,0.0-6.0-1.47,,,,,,,,,,233817,,101,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.48,neutral,6518,,3445,low,5000,723,audio/723_SN16_low.wav,,237265,,102,audio-slider-response,16,
952,list2,,,,,,0.0-6.0-1.48,,,,,,,,,,237766,,103,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.49,neutral,6599,,2565,high,5000,723,audio/723_SN3_high.wav,,240332,,104,audio-slider-response,3,
952,list2,,,,,,0.0-6.0-1.49,,,,,,,,,,240834,,105,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.50,neutral,7401,,3643,control,5000,723,audio/723_CN18.wav,,244483,,106,audio-slider-response,18,
952,list2,,,,,,0.0-6.0-1.50,,,,,,,,,,244985,,107,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.51,neutral,7329,,3861,control,5000,723,audio/723_CN21.wav,,248850,,108,audio-slider-response,21,
952,list2,,,,,,0.0-6.0-1.51,,,,,,,,,,249352,,109,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.52,neutral,7231,,2928,high,5000,723,audio/723_SN1_high.wav,,252281,,110,audio-slider-response,1,
952,list2,,,,,,0.0-6.0-1.52,,,,,,,,,,252782,,111,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.53,neutral,4294,,3195,control,5000,723,audio/723_CN16.wav,,255982,,112,audio-slider-response,16,
952,list2,,,,,,0.0-6.0-1.53,,,,,,,,,,256483,,113,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.54,neutral,5880,,3387,low,5000,723,audio/723_SN2_low.wav,,259866,,114,audio-slider-response,2,
952,list2,,,,,,0.0-6.0-1.54,,,,,,,,,,260368,,115,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.55,neutral,6283,,2928,control,5000,723,audio/723_CN20.wav,,263299,,116,audio-slider-response,20,
952,list2,,,,,,0.0-6.0-1.55,,,,,,,,,,263800,,117,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.56,neutral,1290,,4864,control,5000,246,audio/246_CN1.wav,,268666,,118,audio-slider-response,1,
952,list2,,,,,,0.0-6.0-1.56,,,,,,,,,,269168,,119,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.57,neutral,7394,,3563,control,5000,723,audio/723_CN7.wav,,272731,,120,audio-slider-response,7,
952,list2,,,,,,0.0-6.0-1.57,,,,,,,,,,273233,,121,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.58,neutral,7044,,2864,control,5000,723,audio/723_CN8.wav,,276098,,122,audio-slider-response,8,
952,list2,,,,,,0.0-6.0-1.58,,,,,,,,,,276599,,123,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.59,neutral,343,,2869,control,5000,246,audio/246_CN13.wav,,279466,,124,audio-slider-response,13,
952,list2,,,,,,0.0-6.0-1.59,,,,,,,,,,279968,,125,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.60,neutral,802,,3163,control,5000,246,audio/246_CN20.wav,,283131,,126,audio-slider-response,20,
952,list2,,,,,,0.0-6.0-1.60,,,,,,,,,,283633,,127,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.61,neutral,537,,3115,control,5000,246,audio/246_CN9.wav,,286748,,128,audio-slider-response,9,
952,list2,,,,,,0.0-6.0-1.61,,,,,,,,,,287249,,129,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.62,neutral,328,,2720,low,5000,246,audio/246_SN21_low.wav,,289967,,130,audio-slider-response,21,
952,list2,,,,,,0.0-6.0-1.62,,,,,,,,,,290468,,131,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.63,neutral,483,,2661,control,5000,246,audio/246_CN19.wav,,293131,,132,audio-slider-response,19,
952,list2,,,,,,0.0-6.0-1.63,,,,,,,,,,293633,,133,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.64,neutral,549,,2848,mid,5000,246,audio/246_SN18_mid.wav,,296481,,134,audio-slider-response,18,
952,list2,,,,,,0.0-6.0-1.64,,,,,,,,,,296983,,135,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.65,neutral,6339,,3467,control,5000,723,audio/723_CN3.wav,,300450,,136,audio-slider-response,3,
952,list2,,,,,,0.0-6.0-1.65,,,,,,,,,,300952,,137,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.66,neutral,7161,,3232,low,5000,723,audio/723_SN10_low.wav,,304183,,138,audio-slider-response,10,
952,list2,,,,,,0.0-6.0-1.66,,,,,,,,,,304685,,139,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.67,neutral,7101,,2992,mid,5000,723,audio/723_SN18_mid.wav,,307681,,140,audio-slider-response,18,
952,list2,,,,,,0.0-6.0-1.67,,,,,,,,,,308183,,141,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.68,neutral,480,,2453,low,5000,246,audio/246_SN2_low.wav,,310633,,142,audio-slider-response,2,
952,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,311134,,143,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.69,neutral,4312,,3029,control,5000,723,audio/723_CN15.wav,,314166,,144,audio-slider-response,15,
952,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,314668,,145,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.70,neutral,6005,,3280,low,5000,723,audio/723_SN17_low.wav,,317949,,146,audio-slider-response,17,
952,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,318450,,147,html-keyboard-response,,
952,list2,,,,,,0.0-6.0-0.71,neutral,591,,2976,mid,5000,246,audio/246_SN9_mid.wav,,321431,,148,audio-slider-response,9,
952,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,321932,,149,html-keyboard-response,,
952,list2,,,,,,0.0-7.0,,0,,6884,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,328817,,150,html-button-response,,
952,list2,,NEGATIVE,,,,0.0-8.0-0.0,,9432,,4498,,5000,,People should be treated the same regardless of their sex.<br><br>,,333317,,151,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.1,,7201,,5314,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,338633,,152,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.2,,8960,,3797,,5000,,Girls should be protected and watched over more than boys.<br><br>,,342431,,153,html-slider-response,,
952,list2,,NEGATIVE,,,,0.0-8.0-0.3,,7424,,4583,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,347014,,154,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.4,,584,,4884,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,351898,,155,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.5,,9088,,5032,,5000,,Men are more sexual than women.<br><br>,,356931,,156,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.6,,7910,,4700,,5000,,Some types of work are just not appropriate for women.<br><br>,,361631,,157,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.7,,3073,,4151,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,365783,,158,html-slider-response,,
952,list2,,NEGATIVE,,,,0.0-8.0-0.8,,6582,,9948,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,375733,,159,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.9,,3816,,5847,,5000,,Mothers should work only if necessary.<br><br>,,381581,,160,html-slider-response,,
952,list2,,NEGATIVE,,,,0.0-8.0-0.10,,7553,,6600,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,388181,,161,html-slider-response,,
952,list2,,NEGATIVE,,,,0.0-8.0-0.11,,4014,,7251,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,395433,,162,html-slider-response,,
952,list2,,POSITIVE,,,,0.0-8.0-0.12,,3667,,7279,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,402714,,163,html-slider-response,,
952,list2,,,,,,0.0-9.0,,0,,2685,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,405400,,164,html-button-response,,
952,list2,[],,,,,0.0-10.0,,"{'age': '35', 'race': 'White', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'Female', 'region': 'West - AK, CA, CO, HI, ID, MT, NV, OR, UT, WA, WY', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': 'I enjoyed taking this experiment. Thank you!', 'language': 'English', 'education': 'Graduated college', 'political': 'Somewhat Conservative'}",,45833,,,,,,451290,,165,survey,,
952,list2,,,,,,0.0-11.0,,0,,1758,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,453047,,166,html-button-response,,
943,list2,,,[],[],[],0.0-0.0,,,,,,,,,True,682,False,0,preload,,
943,list2,,,,,,0.0-1.0,,0,,285492,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,286168,,1,html-button-response,,
